"geneSymbol","modelName","tissue","cancerType","fc_clean","bf_scaled","modelId","geneId","isPanCancer","source"
"CALM2","Mel-285","Eye","Melanoma","-0.13377","2.511","SIDM01793","SIDG03371","","Broad"
"CLCN6","Mel-285","Eye","Melanoma","-0.13356","2.472","SIDM01793","SIDG04775","","Broad"
"AGXT","Mel-285","Eye","Melanoma","-0.13356","2.53","SIDM01793","SIDG00650","","Broad"
"FRMD7","Mel-285","Eye","Melanoma","-0.13334","2.514","SIDM01793","SIDG09503","","Broad"
"SCN3B","Mel-285","Eye","Melanoma","-0.13334","2.418","SIDM01793","SIDG33842","","Broad"
"TUBA4A","Mel-285","Eye","Melanoma","-0.13334","2.584","SIDM01793","SIDG39895","","Broad"
"OVGP1","Mel-285","Eye","Melanoma","-0.13333","2.547","SIDM01793","SIDG23724","","Broad"
"NT5DC1","Mel-285","Eye","Melanoma","-0.13311","2.516","SIDM01793","SIDG22357","","Broad"
"ZNF839","Mel-285","Eye","Melanoma","-0.13307","2.555","SIDM01793","SIDG42350","","Broad"
"GALK2","Mel-285","Eye","Melanoma","-0.13298","2.467","SIDM01793","SIDG09759","","Broad"
"C9orf24","Mel-285","Eye","Melanoma","-0.13257","2.47","SIDM01793","SIDG02963","","Broad"
"BRPF3","Mel-285","Eye","Melanoma","-0.13256","2.647","SIDM01793","SIDG02542","","Broad"
"CRISP1","Mel-285","Eye","Melanoma","-0.1324","2.56","SIDM01793","SIDG05416","","Broad"
"WWP1","Mel-285","Eye","Melanoma","-0.13237","2.48","SIDM01793","SIDG41195","","Broad"
"LTB4R2","Mel-285","Eye","Melanoma","-0.13234","2.426","SIDM01793","SIDG16938","","Broad"
"DGKZ","Mel-285","Eye","Melanoma","-0.13233","2.481","SIDM01793","SIDG06504","","Broad"
"PRDM9","Mel-285","Eye","Melanoma","-0.13229","2.555","SIDM01793","SIDG25700","","Broad"
"QSOX1","Mel-285","Eye","Melanoma","-0.13223","2.481","SIDM01793","SIDG26450","","Broad"
"EGLN2","Mel-285","Eye","Melanoma","-0.13217","2.556","SIDM01793","SIDG07462","","Broad"
"CFAP97D1","Mel-285","Eye","Melanoma","-0.1321","2.557","SIDM01793","SIDG04448","","Broad"
"CPO","Mel-285","Eye","Melanoma","-0.13204","2.552","SIDM01793","SIDG05343","","Broad"
"EBF3","Mel-285","Eye","Melanoma","-0.13203","2.428","SIDM01793","SIDG07254","","Broad"
"ADAMTS7","Mel-285","Eye","Melanoma","-0.13198","2.428","SIDM01793","SIDG00402","","Broad"
"ATP6V0D2","Mel-285","Eye","Melanoma","-0.13197","2.652","SIDM01793","SIDG01911","","Broad"
"ACTL7A","Mel-285","Eye","Melanoma","-0.13191","2.595","SIDM01793","SIDG00308","","Broad"
"TIMM29","Mel-285","Eye","Melanoma","-0.1319","2.652","SIDM01793","SIDG37728","","Broad"
"SLC1A5","Mel-285","Eye","Melanoma","-0.13184","2.553","SIDM01793","SIDG34534","","Broad"
"TOP3B","Mel-285","Eye","Melanoma","-0.13182","2.525","SIDM01793","SIDG38345","","Broad"
"TCEANC2","Mel-285","Eye","Melanoma","-0.1318","2.543","SIDM01793","SIDG37335","","Broad"
"KCNJ14","Mel-285","Eye","Melanoma","-0.13179","2.476","SIDM01793","SIDG13538","","Broad"
"MPPED1","Mel-285","Eye","Melanoma","-0.13175","2.485","SIDM01793","SIDG19966","","Broad"
"PSEN1","Mel-285","Eye","Melanoma","-0.13174","2.654","SIDM01793","SIDG26029","","Broad"
"NRIP3","Mel-285","Eye","Melanoma","-0.13172","2.554","SIDM01793","SIDG22300","","Broad"
"PRAP1","Mel-285","Eye","Melanoma","-0.13168","2.555","SIDM01793","SIDG25682","","Broad"
"TRA2A","Mel-285","Eye","Melanoma","-0.13164","2.486","SIDM01793","SIDG38532","","Broad"
"ZNF470","Mel-285","Eye","Melanoma","-0.13158","2.555","SIDM01793","SIDG42027","","Broad"
"PGD","Mel-285","Eye","Melanoma","-0.13152","2.545","SIDM01793","SIDG24457","","Broad"
"TRIM17","Mel-285","Eye","Melanoma","-0.13151","2.487","SIDM01793","SIDG39065","","Broad"
"SNX27","Mel-285","Eye","Melanoma","-0.13134","2.568","SIDM01793","SIDG36019","","Broad"
"SLFN13","Mel-285","Eye","Melanoma","-0.13133","2.547","SIDM01793","SIDG35034","","Broad"
"PCDHA12","Mel-285","Eye","Melanoma","-0.13132","2.657","SIDM01793","SIDG24058","","Broad"
"WDFY3","Mel-285","Eye","Melanoma","-0.13129","2.599","SIDM01793","SIDG41025","","Broad"
"ZNF879","Mel-285","Eye","Melanoma","-0.13129","2.479","SIDM01793","SIDG42373","","Broad"
"RBM4","Mel-285","Eye","Melanoma","-0.13128","2.657","SIDM01793","SIDG26807","","Broad"
"GDF1","Mel-285","Eye","Melanoma","-0.13126","2.489","SIDM01793","SIDG09979","","Broad"
"ZSCAN9","Mel-285","Eye","Melanoma","-0.13124","2.434","SIDM01793","SIDG42431","","Broad"
"STAC3","Mel-285","Eye","Melanoma","-0.13119","2.548","SIDM01793","SIDG36644","","Broad"
"MPV17L2","Mel-285","Eye","Melanoma","-0.13107","2.435","SIDM01793","SIDG19975","","Broad"
"ASB3","Mel-285","Eye","Melanoma","-0.13098","2.565","SIDM01793","SIDG01613","","Broad"
"KCNJ3","Mel-285","Eye","Melanoma","-0.13089","2.532","SIDM01793","SIDG13527","","Broad"
"KCTD21","Mel-285","Eye","Melanoma","-0.13081","2.561","SIDM01793","SIDG13620","","Broad"
"ODAD1","Mel-285","Eye","Melanoma","-0.13074","2.662","SIDM01793","SIDG03710","","Broad"
"GZMB","Mel-285","Eye","Melanoma","-0.13074","2.661","SIDM01793","SIDG10915","","Broad"
"ERLIN2","Mel-285","Eye","Melanoma","-0.13073","2.551","SIDM01793","SIDG07974","","Broad"
"POFUT2","Mel-285","Eye","Melanoma","-0.13072","2.483","SIDM01793","SIDG25187","","Broad"
"ATG10","Mel-285","Eye","Melanoma","-0.13068","2.573","SIDM01793","SIDG01748","","Broad"
"NFATC2IP","Mel-285","Eye","Melanoma","-0.13056","2.494","SIDM01793","SIDG21770","","Broad"
"COX11","Mel-285","Eye","Melanoma","-0.13055","2.574","SIDM01793","SIDG05288","","Broad"
"TNFAIP8L3","Mel-285","Eye","Melanoma","-0.1305","2.494","SIDM01793","SIDG38219","","Broad"
"FGL1","Mel-285","Eye","Melanoma","-0.13034","2.575","SIDM01793","SIDG09102","","Broad"
"ABCC5","Mel-285","Eye","Melanoma","-0.13021","2.576","SIDM01793","SIDG00080","","Broad"
"AIFM2","Mel-285","Eye","Melanoma","-0.13021","2.576","SIDM01793","SIDG00682","","Broad"
"NRAS","Mel-285","Eye","Melanoma","-0.1302","2.537","SIDM01793","SIDG22269","","Broad"
"PHF2","Mel-285","Eye","Melanoma","-0.13018","2.555","SIDM01793","SIDG24534","","Broad"
"OMD","Mel-285","Eye","Melanoma","-0.13006","2.667","SIDM01793","SIDG22656","","Broad"
"SP2","Mel-285","Eye","Melanoma","-0.13","2.578","SIDM01793","SIDG36107","","Broad"
"RNASE13","Mel-285","Eye","Melanoma","-0.13","2.567","SIDM01793","SIDG29059","","Broad"
"PLEC","Mel-285","Eye","Melanoma","-0.12991","2.668","SIDM01793","SIDG24980","","Broad"
"KCNK18","Mel-285","Eye","Melanoma","-0.12991","2.668","SIDM01793","SIDG13557","","Broad"
"ANKMY2","Mel-285","Eye","Melanoma","-0.12986","2.445","SIDM01793","SIDG01005","","Broad"
"SLC22A9","Mel-285","Eye","Melanoma","-0.12973","2.611","SIDM01793","SIDG34749","","Broad"
"PAQR8","Mel-285","Eye","Melanoma","-0.12968","2.575","SIDM01793","SIDG23908","","Broad"
"DVL1","Mel-285","Eye","Melanoma","-0.12968","2.446","SIDM01793","SIDG07165","","Broad"
"DIS3L2","Mel-285","Eye","Melanoma","-0.12966","2.446","SIDM01793","SIDG06593","","Broad"
"SPINK13","Mel-285","Eye","Melanoma","-0.12965","2.559","SIDM01793","SIDG36313","","Broad"
"MYLK2","Mel-285","Eye","Melanoma","-0.12956","2.612","SIDM01793","SIDG21162","","Broad"
"UBP1","Mel-285","Eye","Melanoma","-0.12945","2.571","SIDM01793","SIDG40215","","Broad"
"DENND5A","Mel-285","Eye","Melanoma","-0.12944","2.492","SIDM01793","SIDG06371","","Broad"
"PLA2G7","Mel-285","Eye","Melanoma","-0.1294","2.493","SIDM01793","SIDG24919","","Broad"
"SLC35E2B","Mel-285","Eye","Melanoma","-0.1294","2.672","SIDM01793","SIDG34930","","Broad"
"MTRR","Mel-285","Eye","Melanoma","-0.12938","2.493","SIDM01793","SIDG21016","","Broad"
"LRCH2","Mel-285","Eye","Melanoma","-0.12931","2.578","SIDM01793","SIDG16740","","Broad"
"FBXL3","Mel-285","Eye","Melanoma","-0.12924","2.578","SIDM01793","SIDG08855","","Broad"
"TLE2","Mel-285","Eye","Melanoma","-0.12922","2.545","SIDM01793","SIDG37763","","Broad"
"STMN2","Mel-285","Eye","Melanoma","-0.12916","2.573","SIDM01793","SIDG36744","","Broad"
"CA8","Mel-285","Eye","Melanoma","-0.12915","2.495","SIDM01793","SIDG03267","","Broad"
"FCRL3","Mel-285","Eye","Melanoma","-0.12906","2.616","SIDM01793","SIDG08968","","Broad"
"CFAP36","Mel-285","Eye","Melanoma","-0.12894","2.676","SIDM01793","SIDG04427","","Broad"
"COL9A3","Mel-285","Eye","Melanoma","-0.12892","2.496","SIDM01793","SIDG05120","","Broad"
"ATP6V0E1","Mel-285","Eye","Melanoma","-0.12891","2.617","SIDM01793","SIDG01912","","Broad"
"SGK1","Mel-285","Eye","Melanoma","-0.12873","2.588","SIDM01793","SIDG34300","","Broad"
"ZNF511","Mel-285","Eye","Melanoma","-0.12868","2.567","SIDM01793","SIDG42054","","Broad"
"LTF","Mel-285","Eye","Melanoma","-0.12851","2.509","SIDM01793","SIDG16945","","Broad"
"BBS9","Mel-285","Eye","Melanoma","-0.12845","2.68","SIDM01793","SIDG02143","","Broad"
"CD1E","Mel-285","Eye","Melanoma","-0.12844","2.509","SIDM01793","SIDG03928","","Broad"
"GPR75","Mel-285","Eye","Melanoma","-0.1283","2.579","SIDM01793","SIDG10532","","Broad"
"SLC17A7","Mel-285","Eye","Melanoma","-0.1283","2.681","SIDM01793","SIDG34720","","Broad"
"ATP2A3","Mel-285","Eye","Melanoma","-0.12824","2.457","SIDM01793","SIDG01786","","Broad"
"RAP2A","Mel-285","Eye","Melanoma","-0.1282","2.586","SIDM01793","SIDG26691","","Broad"
"SLC39A4","Mel-285","Eye","Melanoma","-0.1281","2.623","SIDM01793","SIDG34967","","Broad"
"EXOC6","Mel-285","Eye","Melanoma","-0.12802","2.512","SIDM01793","SIDG08208","","Broad"
"SMPD1","Mel-285","Eye","Melanoma","-0.12801","2.587","SIDM01793","SIDG35201","","Broad"
"AGAP2","Mel-285","Eye","Melanoma","-0.12799","2.593","SIDM01793","SIDG00586","","Broad"
"CPB1","Mel-285","Eye","Melanoma","-0.12793","2.459","SIDM01793","SIDG05309","","Broad"
"NEMP2","Mel-285","Eye","Melanoma","-0.12787","2.504","SIDM01793","SIDG21718","","Broad"
"CGAS","Mel-285","Eye","Melanoma","-0.12769","2.515","SIDM01793","SIDG04493","","Broad"
"CETN2","Mel-285","Eye","Melanoma","-0.12765","2.556","SIDM01793","SIDG04422","","Broad"
"LACTB","Mel-285","Eye","Melanoma","-0.12755","2.462","SIDM01793","SIDG14337","","Broad"
"C8G","Mel-285","Eye","Melanoma","-0.12751","2.597","SIDM01793","SIDG02923","","Broad"
"PXT1","Mel-285","Eye","Melanoma","-0.1275","2.627","SIDM01793","SIDG26389","","Broad"
"SHQ1","Mel-285","Eye","Melanoma","-0.12739","2.507","SIDM01793","SIDG34408","true","Broad"
"FAM160B1","Mel-285","Eye","Melanoma","-0.12736","2.689","SIDM01793","SIDG08609","","Broad"
"ARL11","Mel-285","Eye","Melanoma","-0.12729","2.577","SIDM01793","SIDG01503","","Broad"
"WDR27","Mel-285","Eye","Melanoma","-0.12727","2.689","SIDM01793","SIDG41050","","Broad"
"ZNF385D","Mel-285","Eye","Melanoma","-0.12724","2.587","SIDM01793","SIDG41972","","Broad"
"PCDHB15","Mel-285","Eye","Melanoma","-0.1272","2.587","SIDM01793","SIDG24079","","Broad"
"CLN8","Mel-285","Eye","Melanoma","-0.1272","2.578","SIDM01793","SIDG04878","","Broad"
"C5orf22","Mel-285","Eye","Melanoma","-0.12711","2.509","SIDM01793","SIDG02856","","Broad"
"TULP1","Mel-285","Eye","Melanoma","-0.12691","2.58","SIDM01793","SIDG39965","","Broad"
"GSDMB","Mel-285","Eye","Melanoma","-0.1269","2.467","SIDM01793","SIDG10715","","Broad"
"CCDC25","Mel-285","Eye","Melanoma","-0.12683","2.59","SIDM01793","SIDG03632","","Broad"
"MADD","Mel-285","Eye","Melanoma","-0.12683","2.602","SIDM01793","SIDG17065","","Broad"
"VAMP1","Mel-285","Eye","Melanoma","-0.12674","2.591","SIDM01793","SIDG40617","","Broad"
"DPPA4","Mel-285","Eye","Melanoma","-0.12672","2.512","SIDM01793","SIDG06932","","Broad"
"EBI3","Mel-285","Eye","Melanoma","-0.1264","2.635","SIDM01793","SIDG07256","","Broad"
"CLSTN3","Mel-285","Eye","Melanoma","-0.12638","2.525","SIDM01793","SIDG04902","","Broad"
"MED7","Mel-285","Eye","Melanoma","-0.126","2.527","SIDM01793","SIDG17488","true","Broad"
"ENSA","Mel-285","Eye","Melanoma","-0.12598","2.517","SIDM01793","SIDG07835","","Broad"
"MIEF2","Mel-285","Eye","Melanoma","-0.12598","2.638","SIDM01793","SIDG17751","","Broad"
"MPRIP","Mel-285","Eye","Melanoma","-0.12592","2.528","SIDM01793","SIDG19968","","Broad"
"SLC49A3","Mel-285","Eye","Melanoma","-0.12589","2.639","SIDM01793","SIDG35003","","Broad"
"C12orf75","Mel-285","Eye","Melanoma","-0.12586","2.597","SIDM01793","SIDG03067","","Broad"
"CA1","Mel-285","Eye","Melanoma","-0.12585","2.701","SIDM01793","SIDG03255","","Broad"
"SHARPIN","Mel-285","Eye","Melanoma","-0.12571","2.476","SIDM01793","SIDG34371","","Broad"
"MND1","Mel-285","Eye","Melanoma","-0.12565","2.605","SIDM01793","SIDG19872","","Broad"
"FLACC1","Mel-285","Eye","Melanoma","-0.12565","2.52","SIDM01793","SIDG00898","","Broad"
"XBP1","Mel-285","Eye","Melanoma","-0.12557","2.612","SIDM01793","SIDG41212","","Broad"
"NECTIN1","Mel-285","Eye","Melanoma","-0.12552","2.478","SIDM01793","SIDG21667","","Broad"
"TMEM132B","Mel-285","Eye","Melanoma","-0.12548","2.606","SIDM01793","SIDG37983","","Broad"
"NISCH","Mel-285","Eye","Melanoma","-0.12538","2.521","SIDM01793","SIDG21882","","Broad"
"TPM4","Mel-285","Eye","Melanoma","-0.12531","2.574","SIDM01793","SIDG38419","","Broad"
"TTC29","Mel-285","Eye","Melanoma","-0.12528","2.705","SIDM01793","SIDG39790","","Broad"
"CCDC63","Mel-285","Eye","Melanoma","-0.12526","2.601","SIDM01793","SIDG03665","","Broad"
"PGBD2","Mel-285","Eye","Melanoma","-0.12514","2.602","SIDM01793","SIDG24439","","Broad"
"UROS","Mel-285","Eye","Melanoma","-0.1251","2.523","SIDM01793","SIDG40437","","Broad"
"ARR3","Mel-285","Eye","Melanoma","-0.12505","2.534","SIDM01793","SIDG01565","","Broad"
"SPPL2A","Mel-285","Eye","Melanoma","-0.1249","2.611","SIDM01793","SIDG36340","","Broad"
"GPM6A","Mel-285","Eye","Melanoma","-0.12476","2.526","SIDM01793","SIDG10483","","Broad"
"CCDC6","Mel-285","Eye","Melanoma","-0.12472","2.597","SIDM01793","SIDG03616","","Broad"
"USP38","Mel-285","Eye","Melanoma","-0.12471","2.597","SIDM01793","SIDG40574","","Broad"
"METTL3","Mel-285","Eye","Melanoma","-0.1247","2.648","SIDM01793","SIDG17613","","Broad"
"ZNF816","Mel-285","Eye","Melanoma","-0.12466","2.537","SIDM01793","SIDG42336","","Broad"
"CALML4","Mel-285","Eye","Melanoma","-0.12464","2.71","SIDM01793","SIDG03379","","Broad"
"MRPL57","Mel-285","Eye","Melanoma","-0.12462","2.485","SIDM01793","SIDG20108","","Broad"
"TPD52L1","Mel-285","Eye","Melanoma","-0.12453","2.598","SIDM01793","SIDG38393","","Broad"
"CRISPLD2","Mel-285","Eye","Melanoma","-0.1245","2.58","SIDM01793","SIDG05420","","Broad"
"ANKRD22","Mel-285","Eye","Melanoma","-0.12449","2.528","SIDM01793","SIDG01049","","Broad"
"ATP2B4","Mel-285","Eye","Melanoma","-0.12441","2.486","SIDM01793","SIDG01793","","Broad"
"GPR52","Mel-285","Eye","Melanoma","-0.1244","2.608","SIDM01793","SIDG10524","","Broad"
"TTC37","Mel-285","Eye","Melanoma","-0.12432","2.529","SIDM01793","SIDG39798","","Broad"
"MEIS3","Mel-285","Eye","Melanoma","-0.12429","2.621","SIDM01793","SIDG17563","","Broad"
"PCMT1","Mel-285","Eye","Melanoma","-0.12427","2.582","SIDM01793","SIDG24132","","Broad"
"BLZF1","Mel-285","Eye","Melanoma","-0.12425","2.609","SIDM01793","SIDG02332","","Broad"
"MAP1S","Mel-285","Eye","Melanoma","-0.12411","2.489","SIDM01793","SIDG17189","","Broad"
"LRRC28","Mel-285","Eye","Melanoma","-0.1241","2.602","SIDM01793","SIDG16815","","Broad"
"HOXA2","Mel-285","Eye","Melanoma","-0.12407","2.715","SIDM01793","SIDG11855","","Broad"
"ASB6","Mel-285","Eye","Melanoma","-0.12403","2.531","SIDM01793","SIDG01616","","Broad"
"DNM1","Mel-285","Eye","Melanoma","-0.12402","2.617","SIDM01793","SIDG06799","","Broad"
"KCNK9","Mel-285","Eye","Melanoma","-0.12395","2.603","SIDM01793","SIDG13549","","Broad"
"TM4SF5","Mel-285","Eye","Melanoma","-0.1239","2.611","SIDM01793","SIDG37800","","Broad"
"DDX17","Mel-285","Eye","Melanoma","-0.12388","2.491","SIDM01793","SIDG06222","","Broad"
"BCL2L14","Mel-285","Eye","Melanoma","-0.12379","2.625","SIDM01793","SIDG02187","","Broad"
"KLHDC8A","Mel-285","Eye","Melanoma","-0.12373","2.533","SIDM01793","SIDG13846","","Broad"
"ROPN1L","Mel-285","Eye","Melanoma","-0.1236","2.605","SIDM01793","SIDG31250","","Broad"
"NXPE2","Mel-285","Eye","Melanoma","-0.12359","2.719","SIDM01793","SIDG22525","","Broad"
"MRPL2","Mel-285","Eye","Melanoma","-0.12353","2.627","SIDM01793","SIDG20024","","Broad"
"RASA4B","Mel-285","Eye","Melanoma","-0.12349","2.657","SIDM01793","SIDG26733","","Broad"
"ZFP91","Mel-285","Eye","Melanoma","-0.12339","2.72","SIDM01793","SIDG41592","","Broad"
"RAB11A","Mel-285","Eye","Melanoma","-0.12332","2.721","SIDM01793","SIDG26503","","Broad"
"UBE2Z","Mel-285","Eye","Melanoma","-0.12326","2.608","SIDM01793","SIDG40188","","Broad"
"ANP32E","Mel-285","Eye","Melanoma","-0.12318","2.722","SIDM01793","SIDG01138","","Broad"
"SSX7","Mel-285","Eye","Melanoma","-0.12315","2.496","SIDM01793","SIDG36560","","Broad"
"S1PR3","Mel-285","Eye","Melanoma","-0.12312","2.609","SIDM01793","SIDG33566","","Broad"
"CNOT10","Mel-285","Eye","Melanoma","-0.12303","2.631","SIDM01793","SIDG05023","","Broad"
"LHX4","Mel-285","Eye","Melanoma","-0.12299","2.631","SIDM01793","SIDG14592","","Broad"
"TRAT1","Mel-285","Eye","Melanoma","-0.12283","2.661","SIDM01793","SIDG38650","","Broad"
"GAK","Mel-285","Eye","Melanoma","-0.12269","2.726","SIDM01793","SIDG09750","","Broad"
"LAMTOR2","Mel-285","Eye","Melanoma","-0.12257","2.542","SIDM01793","SIDG14371","","Broad"
"MAPK15","Mel-285","Eye","Melanoma","-0.12255","2.501","SIDM01793","SIDG17259","","Broad"
"PAIP1","Mel-285","Eye","Melanoma","-0.12251","2.614","SIDM01793","SIDG23854","","Broad"
"ECEL1","Mel-285","Eye","Melanoma","-0.12243","2.595","SIDM01793","SIDG07272","","Broad"
"ATRAID","Mel-285","Eye","Melanoma","-0.12243","2.622","SIDM01793","SIDG01955","","Broad"
"CAV2","Mel-285","Eye","Melanoma","-0.12241","2.502","SIDM01793","SIDG03547","","Broad"
"MPND","Mel-285","Eye","Melanoma","-0.1224","2.596","SIDM01793","SIDG19955","","Broad"
"C2orf73","Mel-285","Eye","Melanoma","-0.1223","2.596","SIDM01793","SIDG02790","","Broad"
"ULBP3","Mel-285","Eye","Melanoma","-0.1222","2.555","SIDM01793","SIDG40332","","Broad"
"EPS8L1","Mel-285","Eye","Melanoma","-0.12212","2.73","SIDM01793","SIDG07913","","Broad"
"ZNF687","Mel-285","Eye","Melanoma","-0.12203","2.557","SIDM01793","SIDG42220","","Broad"
"PPHLN1","Mel-285","Eye","Melanoma","-0.12203","2.667","SIDM01793","SIDG25370","","Broad"
"BRSK2","Mel-285","Eye","Melanoma","-0.12192","2.618","SIDM01793","SIDG02545","","Broad"
"GRM2","Mel-285","Eye","Melanoma","-0.12191","2.557","SIDM01793","SIDG10684","","Broad"
"CELF5","Mel-285","Eye","Melanoma","-0.12186","2.732","SIDM01793","SIDG04311","","Broad"
"HOXB6","Mel-285","Eye","Melanoma","-0.12184","2.634","SIDM01793","SIDG11877","","Broad"
"ZNF606","Mel-285","Eye","Melanoma","-0.12178","2.6","SIDM01793","SIDG42151","","Broad"
"IL12A","Mel-285","Eye","Melanoma","-0.12157","2.636","SIDM01793","SIDG12976","","Broad"
"DDX42","Mel-285","Eye","Melanoma","-0.12154","2.642","SIDM01793","SIDG06248","","Broad"
"PHC1","Mel-285","Eye","Melanoma","-0.12147","2.643","SIDM01793","SIDG24525","","Broad"
"TLR2","Mel-285","Eye","Melanoma","-0.12137","2.637","SIDM01793","SIDG37779","","Broad"
"SNORC","Mel-285","Eye","Melanoma","-0.12125","2.63","SIDM01793","SIDG35495","","Broad"
"NDUFAF1","Mel-285","Eye","Melanoma","-0.1212","2.673","SIDM01793","SIDG21577","","Broad"
"AMDHD1","Mel-285","Eye","Melanoma","-0.12117","2.738","SIDM01793","SIDG00916","","Broad"
"CYB561","Mel-285","Eye","Melanoma","-0.12116","2.631","SIDM01793","SIDG05811","","Broad"
"PRDM7","Mel-285","Eye","Melanoma","-0.12115","2.552","SIDM01793","SIDG25698","","Broad"
"ZNF426","Mel-285","Eye","Melanoma","-0.12113","2.645","SIDM01793","SIDG41996","","Broad"
"TSR3","Mel-285","Eye","Melanoma","-0.12105","2.646","SIDM01793","SIDG39741","","Broad"
"IKZF5","Mel-285","Eye","Melanoma","-0.12102","2.675","SIDM01793","SIDG12932","","Broad"
"ZNF93","Mel-285","Eye","Melanoma","-0.12092","2.641","SIDM01793","SIDG41755","","Broad"
"ZNF37A","Mel-285","Eye","Melanoma","-0.12091","2.647","SIDM01793","SIDG41704","","Broad"
"ZSCAN23","Mel-285","Eye","Melanoma","-0.12078","2.648","SIDM01793","SIDG42441","","Broad"
"COASY","Mel-285","Eye","Melanoma","-0.12073","2.642","SIDM01793","SIDG05073","","Broad"
"TEAD4","Mel-285","Eye","Melanoma","-0.12071","2.742","SIDM01793","SIDG37423","","Broad"
"MYH11","Mel-285","Eye","Melanoma","-0.12061","2.635","SIDM01793","SIDG21129","","Broad"
"GTPBP8","Mel-285","Eye","Melanoma","-0.12057","2.635","SIDM01793","SIDG10843","","Broad"
"GTSE1","Mel-285","Eye","Melanoma","-0.12055","2.743","SIDM01793","SIDG10847","","Broad"
"CNKSR3","Mel-285","Eye","Melanoma","-0.12044","2.557","SIDM01793","SIDG04987","","Broad"
"RAB20","Mel-285","Eye","Melanoma","-0.12042","2.61","SIDM01793","SIDG26521","","Broad"
"SPATA2L","Mel-285","Eye","Melanoma","-0.12037","2.679","SIDM01793","SIDG36165","","Broad"
"MRPL33","Mel-285","Eye","Melanoma","-0.12036","2.63","SIDM01793","SIDG20060","","Broad"
"ATXN2L","Mel-285","Eye","Melanoma","-0.12035","2.569","SIDM01793","SIDG01964","","Broad"
"APOBEC1","Mel-285","Eye","Melanoma","-0.12019","2.57","SIDM01793","SIDG01242","","Broad"
"C10orf55","Mel-285","Eye","Melanoma","-0.12013","2.559","SIDM01793","SIDG02999","","Broad"
"NDUFA10","Mel-285","Eye","Melanoma","-0.11997","2.64","SIDM01793","SIDG21570","","Broad"
"RASA4","Mel-285","Eye","Melanoma","-0.11992","2.633","SIDM01793","SIDG26732","","Broad"
"FBXO7","Mel-285","Eye","Melanoma","-0.11984","2.641","SIDM01793","SIDG08879","","Broad"
"CYP4F22","Mel-285","Eye","Melanoma","-0.11983","2.573","SIDM01793","SIDG05946","","Broad"
"CENPO","Mel-285","Eye","Melanoma","-0.11981","2.684","SIDM01793","SIDG04340","","Broad"
"MBP","Mel-285","Eye","Melanoma","-0.11969","2.574","SIDM01793","SIDG17380","","Broad"
"RNF38","Mel-285","Eye","Melanoma","-0.11953","2.643","SIDM01793","SIDG29106","","Broad"
"LRMDA","Mel-285","Eye","Melanoma","-0.11952","2.751","SIDM01793","SIDG16760","","Broad"
"FAM168B","Mel-285","Eye","Melanoma","-0.11947","2.617","SIDM01793","SIDG08623","","Broad"
"C1QTNF3","Mel-285","Eye","Melanoma","-0.11935","2.576","SIDM01793","SIDG02740","","Broad"
"SPTSSB","Mel-285","Eye","Melanoma","-0.1193","2.638","SIDM01793","SIDG36393","","Broad"
